id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1253350675653763074,1253350675653763074,1587657061000,2020-04-23,11:51:01,Eastern Daylight Time,1031020381,danwhitefea2,Daniel Whitefea2,,"TURNS OUT , 
THE ""SARS"",
CORONA VIRUS THAT OBAMA PAID CHINA TO WEAPONIZE,
MAY BE THE MAIN FACTOR
THAT CAUSES IMMUNITY, BY 
ALARMING OUR, "" T-CELLS
BUILD A DEFENSE AGAINST
THE ,""WUHAN - OBAMA  CORONA VIRUS "" !

* FOILED AGAIN YOU DASTERDLY MUSLUM VILLIAN"" -OBAMA !  pic.twitter.com/2Q2R0tPoxn",[],[],['https://pbs.twimg.com/media/EWTLy6ZXsAIWnGW.jpg'],0,0,0,[],[],https://twitter.com/DanWhitefea2/status/1253350675653763074,False,,0,DC,,,,,,"[{'user_id': '1031020381', 'username': 'DanWhitefea2'}]",,,,
1253350454483980291,1253350454483980291,1587657009000,2020-04-23,11:50:09,Eastern Daylight Time,758665131110739972,jkwalkerauthor,Jeffrey K. Walker,,"I'm now at Day +39 in my #coronavirus stay-at-home life. It's a strange mix of serene and lonely, relaxed and anxious.

@WashingtonPost captured this contradiction with great photos by int'l photographers. I talk about them in my Corona Journal blog.
  http://wu.to/8RbGPg  pic.twitter.com/5efuhCJNza",['washingtonpost'],['http://wu.to/8RbGPg'],['https://pbs.twimg.com/media/EWTLmH5XsAAIM4q.jpg'],0,0,1,['#coronavirus'],[],https://twitter.com/JkwalkerAuthor/status/1253350454483980291,False,,0,DC,,,,,,"[{'user_id': '758665131110739972', 'username': 'JkwalkerAuthor'}, {'user_id': '2467791', 'username': 'washingtonpost'}]",,,,
1253350435806760960,1253350435806760960,1587657004000,2020-04-23,11:50:04,Eastern Daylight Time,1878901698,vickisherlock,Ms. V🌹,,"Now holding a Corona Virus Townhall to educate & inform us is ""grandstanding.""  We call that leadership and presidential. @SenSanders doesn't stop being both even when DNC makes it clear they will have none of that. https://twitter.com/MommadebiToo/status/1253325538585796610 …",['sensanders'],['https://twitter.com/MommadebiToo/status/1253325538585796610'],[],1,2,4,[],[],https://twitter.com/VickiSherlock/status/1253350435806760960,False,https://twitter.com/MommadebiToo/status/1253325538585796610,0,DC,,,,,,"[{'user_id': '1878901698', 'username': 'VickiSherlock'}, {'user_id': '29442313', 'username': 'SenSanders'}]",,,,
1253350257007755264,1253350257007755264,1587656962000,2020-04-23,11:49:22,Eastern Daylight Time,24956454,mikemiguel,Mike Miguel,,"Hospitals love going extreme using most expensive tools they have = they charge ur insurance more money 

There will probably be 1000s of wrongful death corona lawsuits when the fog of idiocy disappears  https://twitter.com/MikeMiguel/status/1253349731457216513 …",[],['https://twitter.com/MikeMiguel/status/1253349731457216513'],[],0,0,0,[],[],https://twitter.com/MikeMiguel/status/1253350257007755264,False,https://twitter.com/MikeMiguel/status/1253349731457216513,0,DC,,,,,,"[{'user_id': '24956454', 'username': 'MikeMiguel'}]",,,,
1253350112572706818,1253350112572706818,1587656927000,2020-04-23,11:48:47,Eastern Daylight Time,536820392,amenaftershave,Mr. Harris / A:FF,,#BlackTwitter #coronavirus #podcasts #UploadTV #WakeUpAmerica Corona 19 situation  https://anchor.fm/Queen%20Slim%20Radio/episodes/Corona-19-situation-ed39me …,[],['https://anchor.fm/Queen%20Slim%20Radio/episodes/Corona-19-situation-ed39me'],[],0,0,0,"['#blacktwitter', '#coronavirus', '#podcasts', '#uploadtv', '#wakeupamerica']",[],https://twitter.com/AmenAfterShave/status/1253350112572706818,False,,0,DC,,,,,,"[{'user_id': '536820392', 'username': 'AmenAfterShave'}]",,,,
1253349857303171073,1250588975254953986,1587656866000,2020-04-23,11:47:46,Eastern Daylight Time,1149488356100902912,tweetykat6,tweetykat,,Did she ever have Corona,"['lisamei62', 'jc78497412']",[],[],0,0,0,[],[],https://twitter.com/tweetykat6/status/1253349857303171073,False,,0,DC,,,,,,"[{'user_id': '1149488356100902912', 'username': 'tweetykat6'}, {'user_id': '9427572', 'username': 'LisaMei62'}, {'user_id': '1231732145963618306', 'username': 'JC78497412'}]",,,,
1253349785756631040,1253349785756631040,1587656849000,2020-04-23,11:47:29,Eastern Daylight Time,2929566645,mg4lunt,🦈,,just forgot about corona huh?  https://twitter.com/hleggsss/status/1253349213330640897 …,[],['https://twitter.com/hleggsss/status/1253349213330640897'],[],1,0,0,[],[],https://twitter.com/mg4lunt/status/1253349785756631040,False,https://twitter.com/hleggsss/status/1253349213330640897,0,DC,,,,,,"[{'user_id': '2929566645', 'username': 'mg4lunt'}]",,,,
1253349765267456001,1253062065314504705,1587656844000,2020-04-23,11:47:24,Eastern Daylight Time,704145943000518656,sarges_kid,AJ,,He needs to get a clue! He’s never gone hungry or couldn’t feed his kids.  Suicides & starvation are worse than Corona!!!  Make masks mandatory and open our state! @GavinNewsom,"['cnn', 'gavinnewsom']",[],[],0,0,0,[],[],https://twitter.com/Sarges_Kid/status/1253349765267456001,False,,0,DC,,,,,,"[{'user_id': '704145943000518656', 'username': 'Sarges_Kid'}, {'user_id': '759251', 'username': 'CNN'}, {'user_id': '11347122', 'username': 'GavinNewsom'}]",,,,
1253349611445669889,1253349611445669889,1587656808000,2020-04-23,11:46:48,Eastern Daylight Time,897876831201710081,laleeezeee,Lala,,This corona shit got me more and more fucked up everyday,[],[],[],0,0,0,[],[],https://twitter.com/Laleeezeee/status/1253349611445669889,False,,0,DC,,,,,,"[{'user_id': '897876831201710081', 'username': 'Laleeezeee'}]",,,,
1253349547159494656,1253349547159494656,1587656792000,2020-04-23,11:46:32,Eastern Daylight Time,835869163151372289,xavierthoughts_,The Emperor👑🐲🌟8888,,To say that I predicted this corona virus pandemic years ago is an overstatement. But I did know that something was coming. I could feel it for years. And I’ve just been preparing for it ever since.,[],[],[],0,0,1,[],[],https://twitter.com/XavierThoughts_/status/1253349547159494656,False,,0,DC,,,,,,"[{'user_id': '835869163151372289', 'username': 'XavierThoughts_'}]",,,,
1253349503480061952,1253349503480061952,1587656782000,2020-04-23,11:46:22,Eastern Daylight Time,801939966813208577,riaxmaa,"✨Maria, The Gemini, Miss Lashes",,Renovating has really given me a break from the corona virus and I feel not so anxious,[],[],[],0,0,0,[],[],https://twitter.com/riaxmaa/status/1253349503480061952,False,,0,DC,,,,,,"[{'user_id': '801939966813208577', 'username': 'riaxmaa'}]",,,,
1253349427030511620,1253349427030511620,1587656764000,2020-04-23,11:46:04,Eastern Daylight Time,704145943000518656,sarges_kid,AJ,,Governor Newsom..... have you ever missed a meal or not been able to provide food for your family?  GET A CLUE!  Starvation & suicides are far worse than Corona!  Make masks mandatory & open our state!!! @GavinNewsom pic.twitter.com/EjIdu6k8TP,['gavinnewsom'],[],[],0,0,0,[],[],https://twitter.com/Sarges_Kid/status/1253349427030511620,False,,1,DC,,,,,,"[{'user_id': '704145943000518656', 'username': 'Sarges_Kid'}, {'user_id': '11347122', 'username': 'GavinNewsom'}]",,,,
1253349348416593923,1253349348416593923,1587656745000,2020-04-23,11:45:45,Eastern Daylight Time,980114163631558656,starrlexii,LexiiStarr🌸,,Good morning 🥴 I miss getting my medi pedis 😩 fuck corona virus 😓🖕🏽  pic.twitter.com/1ehZXokw6k,[],[],['https://pbs.twimg.com/media/EWTKlM5WkAIlGmt.jpg'],2,0,6,[],[],https://twitter.com/StarrLexii/status/1253349348416593923,False,,0,DC,,,,,,"[{'user_id': '980114163631558656', 'username': 'StarrLexii'}]",,,,
1253349232410529792,1253348518107979777,1587656717000,2020-04-23,11:45:17,Eastern Daylight Time,838403250713812992,ramonita0708,Mona0708,,I wonder how many wives are using this time presently of the Corona virus to have the best reason to keep their husband's far away from them. I have friend who is planning to leave her boyfriend. So she is using this as a way to get him used to not have a relationship with her.,[],[],[],0,0,0,[],[],https://twitter.com/Ramonita0708/status/1253349232410529792,False,,0,DC,,,,,,"[{'user_id': '838403250713812992', 'username': 'Ramonita0708'}]",,,,
1253349209790693377,1253349209790693377,1587656712000,2020-04-23,11:45:12,Eastern Daylight Time,788945961271726080,nmdonnaf,Sillydeplorableme VOTE RED WAVE!,,"Yah!  Unlike Trump who ridiculously banned flights from effected areas, Biden would have grabbed his Corona beer and leaped into action, he would have raced down to access the hurricane damage first hand!
Damn that Trump, why didn't he think of that? 😳  https://twitter.com/Cloud1Bk/status/1253343878842912769 …",[],['https://twitter.com/Cloud1Bk/status/1253343878842912769'],[],1,7,10,[],[],https://twitter.com/nmdonnaf/status/1253349209790693377,False,https://twitter.com/Cloud1Bk/status/1253343878842912769,0,DC,,,,,,"[{'user_id': '788945961271726080', 'username': 'nmdonnaf'}]",,,,
1253349136985964545,1253349136985964545,1587656695000,2020-04-23,11:44:55,Eastern Daylight Time,117511590,katiegili,Katie Gili,,"Yesterday joe said, “ya know... I was looking forward to having a really good summer this year”

😭 fuck you corona",[],[],[],0,0,1,[],[],https://twitter.com/KatieGili/status/1253349136985964545,False,,0,DC,,,,,,"[{'user_id': '117511590', 'username': 'KatieGili'}]",,,,
1253349042026930179,1253349042026930179,1587656672000,2020-04-23,11:44:32,Eastern Daylight Time,1051949942095433728,ashngor,a.nich.g,,I am FUCKING SAD. I already missed 2 prides. Corona can go away now.  https://twitter.com/ashngor/status/1236509211040890880 …,[],['https://twitter.com/ashngor/status/1236509211040890880'],[],1,0,3,[],[],https://twitter.com/ashngor/status/1253349042026930179,False,https://twitter.com/ashngor/status/1236509211040890880,0,DC,,,,,,"[{'user_id': '1051949942095433728', 'username': 'ashngor'}]",,,,
1253348859994083332,1253348538840485888,1587656628000,2020-04-23,11:43:48,Eastern Daylight Time,436318841,papalou23,papalou,,"People are getting corona tests for their dogs but Black people in Chicago, DC, etc still can’t get tests.",[],[],[],0,2,4,[],[],https://twitter.com/papalou23/status/1253348859994083332,False,,0,DC,,,,,,"[{'user_id': '436318841', 'username': 'papalou23'}]",,,,
1253348854235377667,1253348854235377667,1587656627000,2020-04-23,11:43:47,Eastern Daylight Time,297078462,meghancrigamire,Meghan Crigamire,,Thanks to corona my awesome internship is now cancelled 🙃☹️,[],[],[],0,0,2,[],[],https://twitter.com/MeghanCrigamire/status/1253348854235377667,False,,0,DC,,,,,,"[{'user_id': '297078462', 'username': 'MeghanCrigamire'}]",,,,
1253348757938282497,1253348757938282497,1587656604000,2020-04-23,11:43:24,Eastern Daylight Time,368055961,amina_semlali,Amina Semlali,,"Lockdown Babies or Divorce Boom? in ""Love in the Time of Corona"" by @EconOracle https://twitter.com/EconOracle/status/1252628373505036290 …",['econoracle'],['https://twitter.com/EconOracle/status/1252628373505036290'],[],0,2,2,[],[],https://twitter.com/Amina_Semlali/status/1253348757938282497,False,https://twitter.com/EconOracle/status/1252628373505036290,0,DC,,,,,,"[{'user_id': '368055961', 'username': 'Amina_Semlali'}, {'user_id': '2185573045', 'username': 'EconOracle'}]",,,,
1253348468992749569,1253183219484123136,1587656535000,2020-04-23,11:42:15,Eastern Daylight Time,37335828,brht27,The Noid,,"2. People are still going to be morons and not follow directions no matter who is sitting in the oval office. Not to mention, if Dems weren't so tunnel visioned on impeachment, they could have made an act of Congress on Corona and fought Trump on it a long time ago.",['titusnation'],[],[],0,0,0,[],[],https://twitter.com/brht27/status/1253348468992749569,False,,0,DC,,,,,,"[{'user_id': '37335828', 'username': 'brht27'}, {'user_id': '40996128', 'username': 'TitusNation'}]",,,,
1253348447828299777,1253344937657151491,1587656530000,2020-04-23,11:42:10,Eastern Daylight Time,724718336135815168,arthurxclaude,"In Carole, we stan",,"In the wake of corona, this is even more apparent. People are dying because of other people decisions not to take corona seriously. People are dying because other people are just okay with being selfish. Please tell me how that’s fair.",[],[],[],1,0,0,[],[],https://twitter.com/arthurxclaude/status/1253348447828299777,False,,0,DC,,,,,,"[{'user_id': '724718336135815168', 'username': 'arthurxclaude'}]",,,,
1253348444552429568,1253109006597578753,1587656529000,2020-04-23,11:42:09,Eastern Daylight Time,2771817561,bduq22,BJO,,“Embers of Corona”?  I think I saw them live once.  They opened for Clapton.,"['mitchellreports', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/Bduq22/status/1253348444552429568,False,,0,DC,,,,,,"[{'user_id': '2771817561', 'username': 'Bduq22'}, {'user_id': '89820928', 'username': 'mitchellreports'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253348319897833477,1253348319897833477,1587656500000,2020-04-23,11:41:40,Eastern Daylight Time,329891164,_alohalee,Akelia ☮️,,This Corona stuff is annoying,[],[],[],0,0,0,[],[],https://twitter.com/_alohalee/status/1253348319897833477,False,,0,DC,,,,,,"[{'user_id': '329891164', 'username': '_alohalee'}]",,,,
1253348307688214532,1252688538069618689,1587656497000,2020-04-23,11:41:37,Eastern Daylight Time,141626397,wizinit,Marco,,Another episode of Corona King.,['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/wizinit/status/1253348307688214532,False,,0,DC,,,,,,"[{'user_id': '141626397', 'username': 'wizinit'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253348193531764739,1253346771461382147,1587656470000,2020-04-23,11:41:10,Eastern Daylight Time,176142638,sandipswain,Sandip Swain,,bhai sudhar jao.....don't do this divide in corona time.....,['republic'],[],[],0,0,0,[],[],https://twitter.com/SandipSwain/status/1253348193531764739,False,,0,DC,,,,,,"[{'user_id': '176142638', 'username': 'SandipSwain'}, {'user_id': '811972460560019456', 'username': 'republic'}]",,,,
1253347977969766401,1253347240455950336,1587656418000,2020-04-23,11:40:18,Eastern Daylight Time,2650015283,teeeeade,22 Uchiha,,I blame corona 😔,['bibiokunowo'],[],[],0,0,1,[],[],https://twitter.com/teeeeade/status/1253347977969766401,False,,0,DC,,,,,,"[{'user_id': '2650015283', 'username': 'teeeeade'}, {'user_id': '722652114', 'username': 'bibiokunowo'}]",,,,
1253347961859440642,1253295028509835264,1587656414000,2020-04-23,11:40:14,Eastern Daylight Time,2843715628,flashmx1,Sherrif Ruin Law,,"Govt paying them for corona beds, they need money because of elective surgery's being cancelled, hospital admin controlling the certificates.","['susanparn321', 'oldrnr1', 'who_cindy_lou', 'deanna4congress', 'realdonaldtrump', 'foxandfriends']",[],[],4,0,0,[],[],https://twitter.com/Flashmx1/status/1253347961859440642,False,,0,DC,,,,,,"[{'user_id': '2843715628', 'username': 'Flashmx1'}, {'user_id': '824344791790080006', 'username': 'SusanPaRN321'}, {'user_id': '1235928558863822848', 'username': 'oldrnr1'}, {'user_id': '1066338550222864386', 'username': 'Who_Cindy_Lou'}, {'user_id': '16740433', 'username': 'DeAnna4Congress'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '15513604', 'username': 'foxandfriends'}]",,,,
1253347773413502979,1253346803036172288,1587656369000,2020-04-23,11:39:29,Eastern Daylight Time,1905298802,chatahspots,Chatah‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎,,I’m probably gonna visit Florida sometime after this corona thing dies down a bit 😋,"['red_kitsu', 'avery_the_wolf']",[],[],1,0,2,[],[],https://twitter.com/ChatahSpots/status/1253347773413502979,False,,0,DC,,,,,,"[{'user_id': '1905298802', 'username': 'ChatahSpots'}, {'user_id': '872864984', 'username': 'Red_Kitsu'}, {'user_id': '181630893', 'username': 'Avery_The_Wolf'}]",,,,
1253347758976761863,1253346751349735432,1587656366000,2020-04-23,11:39:26,Eastern Daylight Time,1615334401,davidwolanski,Some Guy with no followers. nothin to see here,,Wasn’t $500 million in the Corona virus aid bill?  I agree 100% every state should have mail in ballot capabilities in place,['chriscoons'],[],[],0,0,0,[],[],https://twitter.com/DavidWolanski/status/1253347758976761863,False,,0,DC,,,,,,"[{'user_id': '1615334401', 'username': 'DavidWolanski'}, {'user_id': '15324851', 'username': 'ChrisCoons'}]",,,,
1253347445972635650,1253347445972635650,1587656291000,2020-04-23,11:38:11,Eastern Daylight Time,2961297882,rangerdrey,Drey🇺🇸,,"Niggas out here thinkin corona is gonna be gone once summer roles around, but this shits gonna pop back in in the winter for sure",[],[],[],1,0,4,[],[],https://twitter.com/RangerDrey/status/1253347445972635650,False,,0,DC,,,,,,"[{'user_id': '2961297882', 'username': 'RangerDrey'}]",,,,
1253347301814386691,1252287085190549506,1587656257000,2020-04-23,11:37:37,Eastern Daylight Time,22202863,neely3,LScott,,"That's awesome of you. We too are supporting an elderly neighbor, he lost his wife u expectedly a few months b4 corona. You are special, believe that. Thank you",['anthonyshock'],[],[],0,0,0,[],[],https://twitter.com/neely3/status/1253347301814386691,False,,0,DC,,,,,,"[{'user_id': '22202863', 'username': 'neely3'}, {'user_id': '579447461', 'username': 'anthonyshock'}]",,,,
1253347236437729286,1253346616486039553,1587656241000,2020-04-23,11:37:21,Eastern Daylight Time,930524738778271745,jwill_i_am718,Jarrett Williams,,Just be careful out here on these corona streets 💯💯,['dopescenario'],[],[],0,1,1,[],[],https://twitter.com/JWill_I_Am718/status/1253347236437729286,False,,0,DC,,,,,,"[{'user_id': '930524738778271745', 'username': 'JWill_I_Am718'}, {'user_id': '313709896', 'username': 'DopeScenario'}]",,,,
1253347169366618112,1253347169366618112,1587656225000,2020-04-23,11:37:05,Eastern Daylight Time,1241091782781386753,teamshadowhome,Marcus,,Because of corona my New mic might not come until June 😐,[],[],[],0,0,0,[],[],https://twitter.com/TeamShadowHome/status/1253347169366618112,False,,0,DC,,,,,,"[{'user_id': '1241091782781386753', 'username': 'TeamShadowHome'}]",,,,
1253346850071023616,1253346850071023616,1587656149000,2020-04-23,11:35:49,Eastern Daylight Time,36424498,paulb1148,The invisible man.,,I'm the only customer in the Corona bistro this afternoon...  pic.twitter.com/x54BfFQvaJ,[],[],['https://pbs.twimg.com/media/EWTIQzhXQAAS1bl.jpg'],2,0,3,[],[],https://twitter.com/Paulb1148/status/1253346850071023616,False,,0,DC,,,,,,"[{'user_id': '36424498', 'username': 'Paulb1148'}]",,,,
1253346298176077824,1253346298176077824,1587656018000,2020-04-23,11:33:38,Eastern Daylight Time,216990138,khawajakashif76,Khawaja Kashif,,Someone told me Imran khan ka corona test positive aaya hai guess what I said is bunday ki koi cheez positive ho he nahi sakti. Alhamdullila I was right. 😂😂😂😂😂@KhawajaMAsif @ashirazeemgill @HummaSaif @TalatHussain12 @RashidHashmis @RmShazib,"['khawajamasif', 'ashirazeemgill', 'hummasaif', 'talathussain12', 'rashidhashmis', 'rmshazib']",[],[],0,0,2,[],[],https://twitter.com/khawajakashif76/status/1253346298176077824,False,,0,DC,,,,,,"[{'user_id': '216990138', 'username': 'khawajakashif76'}, {'user_id': '1208631468', 'username': 'KhawajaMAsif'}, {'user_id': '2592094790', 'username': 'ashirazeemgill'}, {'user_id': '111128175', 'username': 'HummaSaif'}, {'user_id': '286042531', 'username': 'TalatHussain12'}, {'user_id': '66142948', 'username': 'RashidHashmis'}, {'user_id': '2370062874', 'username': 'RmShazib'}]",,,,
1253345886727528450,1253345886727528450,1587655920000,2020-04-23,11:32:00,Eastern Daylight Time,167498913,lemuellam,Charles T. Joyner,,The Final Lap: CORONA VIRUS WEAPONIZED ?  https://lemuellam.blogspot.com/2020/03/corona-virus-weaponized.html?spref=tw …,[],['https://lemuellam.blogspot.com/2020/03/corona-virus-weaponized.html?spref=tw'],[],0,0,0,[],[],https://twitter.com/lemuellam/status/1253345886727528450,False,,0,DC,,,,,,"[{'user_id': '167498913', 'username': 'lemuellam'}]",,,,
1253345850836824064,1238845318260817920,1587655911000,2020-04-23,11:31:51,Eastern Daylight Time,2171419772,stanhinkie,stan hinkie,,"Corona Movie #47:

Snowpiercer  pic.twitter.com/dmzuOne9pm",[],[],['https://pbs.twimg.com/media/EWTHUyXXsAQkjJ3.jpg'],0,0,1,[],[],https://twitter.com/stanHinkie/status/1253345850836824064,False,,0,DC,,,,,,"[{'user_id': '2171419772', 'username': 'stanHinkie'}]",,,,
1253345708729602048,1253345708729602048,1587655877000,2020-04-23,11:31:17,Eastern Daylight Time,4805344778,grapesodasa,governor whitmer defense force,,WHY DO CORONA TEST RESULTS TAKE SO LONG TO COME IN  pic.twitter.com/rLs7LCTz6H,[],[],['https://pbs.twimg.com/media/EWTHRylWAAMgKko.jpg'],0,0,3,[],[],https://twitter.com/grapesodasa/status/1253345708729602048,False,,0,DC,,,,,,"[{'user_id': '4805344778', 'username': 'grapesodasa'}]",,,,
1253345619961434118,1253345619961434118,1587655856000,2020-04-23,11:30:56,Eastern Daylight Time,1374856346,armellecloche,Armelle Cloche,,"View their resources in the April issue to help your business during the COVID-19 crisis.
 https://myemail.constantcontact.com/April-eNews---What-to-do-NOW-To-Help-Your-Business--CARES-Act-Assistance--More.html?soid=1101987185939&aid=ZH_zaFfrlTk …
#happinessroars #health #corona #instacorona #sick #coronavirus #korona #virus #quarantine #emergency #covid #covid_19 pic.twitter.com/EE65QC616Q",[],['https://myemail.constantcontact.com/April-eNews---What-to-do-NOW-To-Help-Your-Business--CARES-Act-Assistance--More.html?soid=1101987185939&aid=ZH_zaFfrlTk'],['https://pbs.twimg.com/media/EWTHMwZXsAMISiF.jpg'],0,0,1,"['#happinessroars', '#health', '#corona', '#instacorona', '#sick', '#coronavirus', '#korona', '#virus', '#quarantine', '#emergency', '#covid', '#covid_19']",[],https://twitter.com/ArmelleCloche/status/1253345619961434118,False,,0,DC,,,,,,"[{'user_id': '1374856346', 'username': 'ArmelleCloche'}]",,,,
1253345345310011399,1253345345310011399,1587655791000,2020-04-23,11:29:51,Eastern Daylight Time,383313476,_nikenick,💸... 🏃🏽,,Smh dis corona shi mannn,[],[],[],0,0,0,[],[],https://twitter.com/_nikenick/status/1253345345310011399,False,,0,DC,,,,,,"[{'user_id': '383313476', 'username': '_nikenick'}]",,,,
1253345276020039681,1253345276020039681,1587655774000,2020-04-23,11:29:34,Eastern Daylight Time,40273633,4awesometweet,Reminiscences of an American Capitalist,,"It’s the fifth week of Corona Lockdown 

And I still have eleven year old cocktail sauce 
in the bottom of my fridge 

😉
@DiMartinoBooth @GaryKaltbaum
@LizClaman","['dimartinobooth', 'garykaltbaum', 'lizclaman']",[],[],3,1,22,[],[],https://twitter.com/4Awesometweet/status/1253345276020039681,False,,0,DC,,,,,,"[{'user_id': '40273633', 'username': '4Awesometweet'}, {'user_id': '3280573716', 'username': 'DiMartinoBooth'}, {'user_id': '347871360', 'username': 'GaryKaltbaum'}, {'user_id': '20707966', 'username': 'LizClaman'}]",,,,
1253345156985651206,1253345156985651206,1587655746000,2020-04-23,11:29:06,Eastern Daylight Time,84492453,buckeroobonzai,🇺🇸 Buckeroo,,Note how quickly Democrats forget the truth.  I think the Senate needs to investigate politicians who lied last January about #coronavirus and encouraged people to attend corona infested Chinatown.  @SenateGOP https://twitter.com/charliekirk11/status/1253332887597809664 …,['senategop'],['https://twitter.com/charliekirk11/status/1253332887597809664'],[],0,0,1,['#coronavirus'],[],https://twitter.com/BuckerooBonzai/status/1253345156985651206,False,https://twitter.com/charliekirk11/status/1253332887597809664,0,DC,,,,,,"[{'user_id': '84492453', 'username': 'BuckerooBonzai'}, {'user_id': '14344823', 'username': 'SenateGOP'}]",,,,
1253344857281769474,1253344857281769474,1587655674000,2020-04-23,11:27:54,Eastern Daylight Time,559572654,papsiejay,GREEN TEA🌿🌚,,Fuck corona,[],[],[],0,0,0,[],[],https://twitter.com/papsiejay/status/1253344857281769474,False,,0,DC,,,,,,"[{'user_id': '559572654', 'username': 'papsiejay'}]",,,,
1253344607246716930,1253340483427823617,1587655615000,2020-04-23,11:26:55,Eastern Daylight Time,1171399868088246278,billyneymates,Bill,,I just hope for 2 things... firstly that it goes through & secondly the corona doesn’t get me before we can enjoy it. Everything else can’t be worse than it has been so it’ll be fine.,"['markroc87454440', 'agbnufc', 'halliday_9']",[],[],1,0,0,[],[],https://twitter.com/BillyNeyMates/status/1253344607246716930,False,,0,DC,,,,,,"[{'user_id': '1171399868088246278', 'username': 'BillyNeyMates'}, {'user_id': '1224422182798925825', 'username': 'MarkRoc87454440'}, {'user_id': '397903020', 'username': 'agbnufc'}, {'user_id': '249269749', 'username': 'halliday_9'}]",,,,
1253344578951942145,1253165461828706305,1587655608000,2020-04-23,11:26:48,Eastern Daylight Time,98008000,dmraci,Mark R,,"Kim all right, doesn’t become a military dictatorships? Hasn’t that Corona Ship already sailed?

Better hope the US doesn’t become a NRA Evangelist Christian religious  http://dictatorship.As  those superrich  evangelistic Christians want.

 God bless misdirected patriotism. @GOP pic.twitter.com/T6gIbt6GPk","['therickwilson', 'gop']",['http://dictatorship.As'],"['https://pbs.twimg.com/media/EWTF7cSXYAYQ3G7.jpg', 'https://pbs.twimg.com/media/EWTF7cVXYAA3al-.jpg']",0,0,0,[],[],https://twitter.com/dmraci/status/1253344578951942145,False,,0,DC,,,,,,"[{'user_id': '98008000', 'username': 'dmraci'}, {'user_id': '19084896', 'username': 'TheRickWilson'}, {'user_id': '11134252', 'username': 'GOP'}]",,,,
1253344394570326020,1253344394570326020,1587655564000,2020-04-23,11:26:04,Eastern Daylight Time,55816337,kathydab,Kathy D,,@theview @sunny @WhoopiGoldberg @JoyVBehar So I was thinking - is there a way to hold the gov accountable for the corona virus deaths as a result of opening their states to early ???,"['theview', 'sunny', 'whoopigoldberg', 'joyvbehar']",[],[],0,0,0,[],[],https://twitter.com/KathyDab/status/1253344394570326020,False,,0,DC,,,,,,"[{'user_id': '55816337', 'username': 'KathyDab'}, {'user_id': '21258337', 'username': 'TheView'}, {'user_id': '139847909', 'username': 'sunny'}, {'user_id': '284602545', 'username': 'WhoopiGoldberg'}, {'user_id': '32004130', 'username': 'JoyVBehar'}]",,,,
1253344379021991942,1238845318260817920,1587655560000,2020-04-23,11:26:00,Eastern Daylight Time,2171419772,stanhinkie,stan hinkie,,"Corona Movie #46:

The Host  pic.twitter.com/rBToadnw1d",[],[],['https://pbs.twimg.com/media/EWTGBUJWsAAh_2n.jpg'],1,0,1,[],[],https://twitter.com/stanHinkie/status/1253344379021991942,False,,0,DC,,,,,,"[{'user_id': '2171419772', 'username': 'stanHinkie'}]",,,,
1253344076864372736,1253344076864372736,1587655488000,2020-04-23,11:24:48,Eastern Daylight Time,46493847,shivohm,Prakash Desai,,The needle will point to Donnie in #November2020 #theresistance #trump #resist @ResistanceParty @TheDemCoalition @Millennial_Dems #ComplicitGOP #BlueWave2020 #BlueWave #VoteBlue2020 #NovemberIsComing #coronavirus #COVIDー19 #COVID19Pandemic #TrumponaVirus #COVID19 #Corona  pic.twitter.com/jGWoh1ywGH,"['resistanceparty', 'thedemcoalition', 'millennial_dems']",[],['https://pbs.twimg.com/media/EWTEoEEU0AEHqmY.jpg'],0,0,0,"['#november2020', '#theresistance', '#trump', '#resist', '#complicitgop', '#bluewave2020', '#bluewave', '#voteblue2020', '#novemberiscoming', '#coronavirus', '#covidー19', '#covid19pandemic', '#trumponavirus', '#covid19', '#corona']",[],https://twitter.com/Shivohm/status/1253344076864372736,False,,0,DC,,,,,,"[{'user_id': '46493847', 'username': 'Shivohm'}, {'user_id': '704967105402114048', 'username': 'ResistanceParty'}, {'user_id': '713839291210792960', 'username': 'TheDemCoalition'}, {'user_id': '4894095909', 'username': 'Millennial_Dems'}]",,,,
